ego_vehicle,route_length,pedestrians,npc_vehicles,outside_route_lanes,carla_version,completion_score,simulation_time,driving_score,system_time,infraction,weather
vehicle.bmw.isetta,144.41420865579255,147.0,177,0,10,100.0,184.50000274926424,100.0,797.9258348941803,none,13
vehicle.bmw.isetta,141.2596863076324,143.0,177,0,10,100.0,43.7500006519258,100.0,159.55362010002136,none,20
vehicle.bmw.isetta,250.70334896953392,146.0,177,0,10,100.0,202.70000302046537,100.0,751.0738592147827,none,2
vehicle.bmw.isetta,94.00071938021614,148.0,177,0,10,100.0,28.10000041872263,100.0,94.99269461631776,none,1
vehicle.bmw.isetta,78.52384916000362,139.0,177,0,10,100.0,93.50000139325856,100.0,279.34356689453125,none,7
vehicle.bmw.isetta,103.99867141155153,148.0,177,0,10,100.0,29.4500004388392,100.0,107.75828146934508,none,10
vehicle.bmw.isetta,59.41275985558396,142.0,177,0,10,100.0,18.75000027939677,100.0,80.39284658432007,none,0
vehicle.bmw.isetta,220.3460545638561,142.0,177,0,10,98.48890213355476,484.4000072181225,98.48890213355476,1717.141644001007,none,18
vehicle.bmw.isetta,91.16367443389557,146.0,177,0,10,100.0,215.80000321567056,100.0,892.3165833950043,none,0
vehicle.bmw.isetta,126.5800249155539,149.0,177,0,10,100.0,130.10000193864107,100.0,496.1566390991211,none,13
vehicle.bmw.isetta,115.78998008039962,146.0,177,0,10,100.0,45.10000067204237,100.0,156.70279955863953,none,13
vehicle.bmw.isetta,199.0611845425313,144.0,177,0,10,100.0,56.90000084787607,100.0,223.8698620796204,none,5
vehicle.bmw.isetta,39.51298327846472,147.0,177,0,10,100.0,217.60000324249268,100.0,871.6285126209259,none,0
vehicle.bmw.isetta,134.82516645917676,147.0,177,0,10,100.0,127.8000019043684,100.0,467.168603181839,none,5
vehicle.bmw.isetta,176.04473564672733,146.0,177,0,10,100.0,168.75000251457095,100.0,696.5977518558502,none,4
vehicle.bmw.isetta,97.46146430176618,146.0,176,0,10,100.0,86.85000129416585,100.0,313.7545738220215,none,8
vehicle.bmw.isetta,85.01128944107964,145.0,177,0,10,100.0,122.50000182539225,100.0,548.3902363777161,none,5
